time,az (m/s^2)
9.771112,0.1249
9.773785,0.022
9.776082,-0.0044
9.778389,0.2659
9.780758,0.4526
9.782943,0.0985
9.78547,-0.1935
9.787875,-0.0547
9.790611,0.0746
9.793412,0.0028
9.795035,-0.0642
9.797772,0.1631
9.80119,0.4694
9.804372,0.2899
9.804633,-0.0595
9.807927,-0.1145
9.809869,0.0316
9.813124,-0.0354
9.814595,-0.179
9.817481,-0.0379
9.819804,0.3594
9.822893,0.3163
9.824094,0.0626
9.826721,0.0554
9.829351,0.187
9.832296,0.0722
9.836699,-0.2221
9.840192,-0.2174
9.84072,0.077
9.844564,0.2206
9.845198,0.0985
9.848835,0.0458
9.849349,0.3019
9.85326,0.2708
9.855094,-0.1168
9.862567,-0.3585
9.863203,-0.1718
9.863637,0.0723
9.863999,-0.0043
9.86678,0.0411
9.868448,0.3665
9.871906,0.5196
9.87508,0.1966
9.875555,-0.1743
9.877755,-0.1982
9.880237,-0.0067
9.882564,-0.0449
9.886106,-0.0856
9.888711,0.1967
9.89118,0.5484
9.893696,0.3235
9.895848,-0.0594
9.898412,-0.2316
9.901505,0.0364
9.902768,0.0293
9.910942,-0.0689
9.911516,0.1369
9.911857,0.4408
9.912194,0.369
9.915919,-0.0067
9.916553,-0.2101
9.921637,0.0268
9.922271,0.0986
9.926167,-0.0139
9.927077,0.0578
9.929017,0.4263
9.931289,0.5077
9.934061,0.1511
9.937105,-0.0786
9.940049,0.0099
9.945641,0.1201
9.946338,-0.1192
9.946733,-0.1959
9.948377,0.1272
9.951155,0.3904
9.954345,0.2133
9.961423,0.0075
9.962079,0.1917
9.965012,0.3807
9.965431,0.1151
9.965823,-0.1768
9.967956,-0.1385
9.970997,0.0841
9.974133,0.0554
9.975918,-0.0523
9.978852,0.1248
9.982563,0.3521
9.982987,0.1272
9.984404,-0.2126
9.988205,-0.2533
9.990646,0.0124
9.994215,0.1249
9.996116,0.0913
9.998361,0.0865
9.999156,0.2971
10.003389,0.1512
10.003897,-0.2006
10.008639,-0.2987
10.009328,-0.0307
10.01293,0.2062
10.015389,0.1273
10.017544,0.1009
10.018643,0.2445
10.022559,0.2924
10.026651,-0.0905
10.027348,-0.325
10.028835,-0.1479
10.031761,0.0316
10.034115,-0.0593
10.036872,-0.0881
10.039311,0.1799
10.042109,0.3187
10.043183,0.0866
10.051075,-0.1862
10.051609,-0.0569
10.051922,0.1537
10.053991,0.0556
10.056369,-0.1047
10.064416,-0.0282
10.065175,0.2231
10.065611,0.1466
10.066009,-0.0377
10.067963,0.0796
10.07011,0.3428
10.072041,0.2471
10.076778,-0.0401
10.077258,-0.1621
10.0837,0.0413
10.084105,0.1227
10.086145,-0.0162
10.086497,0.0675
10.09179,0.4551
10.092277,0.5006
10.095567,0.1632
10.096211,-0.0666
10.100049,0.1081
10.103817,0.1584
10.104315,-0.0857
10.107394,-0.1718
10.110111,0.1033
10.112027,0.3331
10.114139,0.2158
10.119965,0.1081
10.120588,0.2493
10.12126,0.3857
10.126518,0.1273
10.127291,-0.1288
10.128964,-0.0091
10.131915,0.168
10.133352,0.0293
10.135302,-0.1263
10.138657,0.0891
10.140763,0.3906
10.143329,0.271
10.144956,0.0125
10.148455,-0.0162
10.15049,0.125
10.153761,0.0246
10.154928,-0.1573
10.159509,-0.0711
10.159831,0.2376
10.163374,0.2568
10.164084,0.027
10.168151,-0.0783
10.170145,0.0773
10.171368,0.1515
10.174639,-0.0687
10.178289,-0.0736
10.178691,0.2734
10.184343,0.3716
10.184741,0.0748
10.187592,-0.0808
10.1895,0.0508
10.19212,0.2016
10.194777,0.0245
10.197288,-0.0736
10.199555,0.0245
10.202258,0.2183
10.202707,0.0819
10.208758,-0.0808
10.209275,0.0269
10.210494,0.2399
10.213214,0.0484
10.215868,-0.1933
10.217881,-0.0138
10.220562,0.2733
10.224732,0.2135
10.225447,0.046
10.227692,0.1417
10.229974,0.2518
10.231802,0.1274
10.235051,-0.1502
10.237092,-0.0952
10.241241,0.2494
10.243656,0.2972
10.246437,0.0627
10.246934,0.0004
10.250354,0.1919
10.251404,0.1656
10.255786,-0.1144
10.260114,-0.1217
10.26227,0.199
10.262673,0.2684
10.264867,0.0697
10.266338,-0.0213
10.269043,0.2156
10.271257,0.3185
10.275292,0.0888
10.275827,-0.0381
10.279505,0.1486
10.281269,0.3209
10.284124,0.0624
10.286299,-0.1075
10.290864,0.0146
10.291298,0.2347
10.295272,0.1415
10.2957,-0.0859
10.298585,0.0553
10.300132,0.2994
10.303721,0.1319
10.305576,-0.1935
10.307904,-0.0667
10.311383,0.2229
10.314507,0.1727
10.315091,-0.0259
10.319944,0.0339
10.320538,0.2349
10.327972,0.1465
10.328642,-0.1646
10.329208,-0.1598
10.329579,0.168
10.332391,0.259
10.335756,0.0604
10.338028,0.022
10.342485,0.192
10.344758,0.1466
10.345363,-0.1262
10.348065,-0.1789
10.349457,0.0723
10.351938,0.2231
10.353609,0.0556
10.361971,0.0172
10.362656,0.2445
10.363119,0.3139
10.363498,0.1368
10.367115,-0.0881
10.36892,0.0004
10.372474,0.1608
10.376132,0.034
10.376733,-0.1288
10.379192,0.0435
10.382832,0.2852
10.383115,0.1967
10.385683,-0.0259
10.387437,-0.0331
10.390658,0.1583
10.394043,0.0794
10.395599,-0.1097
10.398652,-0.0571
10.400333,0.2062
10.402036,0.199
10.407581,-0.0905
10.408082,-0.0954
10.411091,0.175
10.413119,0.211
10.416402,-0.0116
10.418807,-0.0547
10.420048,0.1846
10.422175,0.2061
10.424841,-0.0715
10.427251,-0.1337
10.429307,0.0482
10.43203,0.1128
10.434064,-0.0428
10.436919,-0.0572
10.440823,0.2563
10.441378,0.4286
10.444895,0.1678
10.450519,-0.0979
10.450988,0.0026
10.451286,0.0816
10.455311,-0.1457
10.455932,-0.239
10.4638,0.0672
10.464447,0.3759
10.464963,0.2635
10.465611,0.0433
10.468387,0.1175
10.471215,0.1678
10.475566,0.0147
10.47608,-0.2055
10.478616,-0.1241
10.481642,0.2181
10.483516,0.2109
10.484754,0.0242
10.489412,0.084
10.48982,0.3664
10.493637,0.3306
10.498105,-0.002
10.498562,-0.1145
10.499288,0.1152
10.503744,0.1344
10.504156,-0.0738
10.508374,-0.0714
10.514053,0.1775
10.514576,0.2995
10.514955,0.1057
10.518161,-0.0738
10.518695,0.1679
10.521883,0.2803
10.526132,0.0195
10.526751,-0.1337
10.529914,0.1367
10.532999,0.321
10.534677,0.1798
10.536829,0.0362
10.542498,0.1032
10.543162,0.2085
10.543549,-0.0189
10.545928,-0.1505
10.547855,0.0529
10.552206,0.364
10.552767,0.3089
10.560444,0.0553
10.561097,0.0361
10.561501,0.041
10.565218,-0.1576
10.565737,-0.3993
10.567828,-0.1481
10.571054,0.2778
10.573779,0.3688
10.575967,0.297
10.577027,0.2084
10.579918,0.2467
10.582057,0.041
10.587057,-0.3251
10.587418,-0.3586
10.591488,-0.014
10.591946,0.2421
10.598968,0.2205
10.599438,0.1439
10.59976,0.2085
10.602377,0.1942
10.605022,-0.0882
10.607732,-0.2653
10.611178,-0.0044
10.611652,0.2062
10.615001,0.1009
10.617362,0.0218
10.620923,0.108
10.621485,0.2085
10.624263,0.0578
10.625758,-0.0978
10.63061,0.1247
10.63122,0.376
10.634782,0.2348
10.637002,-0.0906
10.639244,-0.1218
10.643641,0.1511
10.644318,0.1343
10.645243,-0.0643
10.648832,0.0194
10.651516,0.2946
10.653474,0.163
10.654818,-0.081
10.663164,-0.1193
10.663848,0.1415
10.66427,0.1679
10.664782,-0.0594
10.668084,-0.0499
10.670458,0.1894
10.673148,0.1966
10.676064,-0.0522
10.677725,-0.0977
10.679045,0.1847
10.683256,0.3594
10.684494,0.1392
10.688228,-0.0355
10.688603,0.0387
10.693066,0.1153
10.693681,-0.1527
10.699317,-0.2436
10.69979,0.0531
10.701342,0.3474
10.704046,0.2732
10.707357,0.1463
10.709835,0.1798
10.717829,0.242
10.718415,-0.0092
10.718845,-0.2126
10.719211,0.0051
10.722283,0.321
10.722867,0.3042
10.726302,0.0147
10.728981,-0.05
10.731473,0.1056
10.733863,0.041
10.735556,-0.081
10.738574,0.0386
10.743049,0.3664
10.743708,0.3712
10.745751,0.1104
10.747822,-0.0547
10.751089,0.0243
10.754699,-0.0163
10.755273,-0.1766
10.762035,-0.1049
10.762694,0.2277
10.763078,0.4096
10.768647,0.187
10.769233,0.0745
10.769664,0.1846
10.771693,0.2493
10.777525,0.0076
10.777965,-0.2843
10.77894,-0.1192
10.781113,0.0794
10.784019,-0.0259
10.786271,-0.0522
10.788999,0.1727
10.790921,0.3402
10.793531,0.12
10.795438,-0.0906
10.798093,-0.0379
10.801058,0.1822
10.803927,0.1129
10.80698,-0.0451
10.808541,0.0817
10.809925,0.2708
10.813754,0.1536
10.814757,-0.2102
10.817773,-0.2796
10.819823,0.0268
10.823471,0.1369
10.825089,0.0004
10.827513,0.12
10.829791,0.3115
10.833265,0.211
10.835921,-0.1886
10.837917,-0.3298
10.840152,-0.0713
10.844971,0.1537
10.845261,0.0842
10.847027,0.1297
10.850956,0.3259
10.852984,0.2972
10.85476,-0.0378
10.859625,-0.2532
10.864468,-0.0378
10.865062,0.18
10.865346,0.0675
10.866737,0.0052
10.868474,0.2134
10.872307,0.4144
10.877228,0.1584
10.877705,-0.124
10.87903,-0.0307
10.881992,0.1895
10.883584,0.0292
10.886005,-0.0642
10.887635,0.0602
10.893155,0.3067
10.893766,0.2301
10.897772,-0.0021
10.898239,0.0386
10.901423,0.2587
10.903539,0.12
10.906695,-0.0906
10.910192,-0.0786
10.912154,0.1559
10.912589,0.1942
10.916234,-0.0714
10.918278,-0.081
10.920149,0.2181
10.924112,0.3186
10.92602,0.0841
10.927447,-0.026
10.930602,0.1463
10.931538,0.2109
10.936488,-0.0164
10.937052,-0.1432
10.940525,0.0267
10.943139,0.1225
10.948978,-0.0187
10.949491,-0.1408
10.949842,0.0363
10.952241,0.2349
10.956547,0.0985
10.957179,-0.0236
10.965274,0.0865
10.965941,0.2684
10.966359,-0.002
10.966787,-0.2916
10.96925,-0.136
10.971466,0.1966
10.974147,0.199
10.976766,0.096
10.979216,0.1534
10.980028,0.2899
10.983167,0.12
10.98505,-0.1935
10.9889,-0.2198
10.991198,0.0363
10.998753,0.132
10.999219,0.0195
10.999492,0.0243
11.00227,0.2493
11.002713,0.1871
11.005711,-0.1862
11.00812,-0.2891
11.011125,-0.0067
11.014376,0.1512
11.014931,0.0507
11.018803,-0.002
11.01942,0.2708
11.023109,0.3498
11.027001,0.065
11.02769,-0.1958
11.029647,-0.0594
11.03261,0.1081
11.035159,0.0411
11.037766,0.0075
11.03834,0.1894
11.043328,0.3473
11.044011,0.1344
11.047998,-0.1265
11.048573,0.041
11.052761,0.2755
11.053331,0.2013
11.063083,-0.0332
11.063718,0.0768
11.064132,0.285
11.064524,0.1343
11.066481,-0.1481
11.067754,-0.117
11.071306,0.2013
11.073418,0.1846
11.077474,0.0505
11.077916,0.0936
11.080369,0.3185
11.08207,0.2587
11.085037,-0.0476
11.087954,-0.172
11.091318,0.0219
11.092285,0.0602
11.095772,-0.1217
11.097287,-0.0475
11.099743,0.2444
11.101491,0.3592
11.105753,0.1582
11.106233,-0.0284
11.112305,0.108
11.113236,0.1941
11.114478,-0.0379
11.116185,-0.1767
11.120563,-0.014
11.121273,0.2253
11.125816,0.144
11.12644,-0.0642
11.131278,-0.0475
11.131855,0.12
11.135657,-0.0044
11.138187,-0.1002
11.138828,0.0458
11.141509,0.3018
11.144497,0.1319
11.149245,-0.1313
11.149658,-0.0691
11.15006,0.1247
11.155235,0.0434
11.155773,-0.1337
11.162598,-0.0427
11.163229,0.2683
11.163633,0.2923
11.166035,0.1008
11.168761,0.0051
11.169674,0.1822
11.175198,0.2037
11.175672,-0.026
11.178766,-0.0691
11.179152,0.0961
11.182099,0.1751
11.18413,-0.014
11.187759,-0.0619
11.1901,0.2109
11.191515,0.3162
11.194968,0.0338
11.197823,-0.1792
11.19954,-0.0141
11.202733,0.187
11.204074,0.0889
11.208413,-0.1002
11.209071,0.1486
11.212931,0.4262
11.213525,0.2061
11.21889,-0.0667
11.2195,-0.0523
11.222353,0.1295
11.226935,0.0889
11.227599,-0.0141
11.227988,0.1079
11.23273,0.364
11.233244,0.2324
11.2366,-0.0165
11.239694,0.0074
11.242231,0.1725
11.244324,0.1582
11.251044,-0.0021
11.251518,0.0529
11.251792,0.2371
11.264211,0.2204
11.264894,-0.0858
11.265204,-0.2486
11.265539,-0.0451
11.265873,0.0769
11.266174,-0.0212
11.268356,-0.0069
11.271447,0.3448
11.271971,0.4525
11.275977,0.1582
11.276446,-0.0763
11.279134,-0.093
11.281282,-0.0571
11.283875,-0.215
11.285863,-0.2246
11.28958,0.1534
11.291001,0.4693
11.295198,0.3138
11.295688,-0.0045
11.301605,-0.0045
11.302082,0.0482
11.305907,-0.1408
11.306407,-0.2796
11.310438,-0.0667
11.311002,0.309
11.314564,0.2707
11.315221,0.0457
11.318897,0.0529
11.320853,0.1702
11.324936,0.0027
11.325366,-0.2677
11.329222,-0.1672
11.331263,0.187
11.334818,0.309
11.335311,0.1582
11.338127,0.084
11.339987,0.2109
11.342817,0.0937
11.346037,-0.2461
11.348468,-0.3298
11.348917,-0.0379
11.352444,0.2182
11.354632,0.1392
11.357619,0.0913
11.360213,0.2755
11.361911,0.266
11.36416,-0.0642
11.367615,-0.2605
11.36915,-0.0547
11.378959,0.242
11.379417,0.2014
11.379599,0.1104
11.379748,0.1965
11.381242,0.2779
11.38373,0.0626
11.385682,-0.1408
11.387654,-0.0188
11.390445,0.3138
11.393781,0.2372
11.395653,0.0003
11.398225,0.0194
11.400879,0.1798
11.402358,0.0697
11.40546,-0.1744
11.407031,-0.117
11.41085,0.2826
11.413166,0.3114
11.415654,0.0553
11.418705,-0.0117
11.4203,0.1534
11.423528,0.1247
11.425253,-0.0571
11.429222,-0.105
11.433092,0.2013
11.433591,0.2635
11.437779,0.0434
11.438214,-0.0906
11.442416,0.0625
11.442937,0.1894
11.445432,-0.0092
11.448775,-0.1313
11.449299,0.0817
11.453275,0.2492
11.455963,0.0649
11.456418,-0.0739
11.460749,0.0769
11.461338,0.2516
11.464819,0.1319
11.466227,-0.0691
11.468282,-0.0117
11.47132,0.1702
11.478418,0.0434
11.479113,-0.1409
11.479536,0.0242
11.481921,0.3209
11.483652,0.1917
11.48506,-0.0069
11.489876,-0.0046
11.494072,0.1606
11.494618,0.0625
11.50003,-0.2151
11.500413,-0.0835
11.500756,0.285
11.503758,0.4333
11.504972,0.1988
11.508829,-0.0046
11.510241,0.1366
11.515324,0.0242
11.515797,-0.2151
11.518416,-0.1792
11.52031,0.1845
11.525423,0.3664
11.525966,0.2874
11.527303,0.0696
11.52945,0.1032
11.534338,0.096
11.534718,-0.2366
11.537535,-0.306
11.540464,0.0816
11.541884,0.3712
11.543431,0.2611
11.546885,0.0457
11.548979,0.1079
11.551762,0.2348
11.554096,0.0505
11.557379,-0.1266
11.558049,-0.0069
11.562467,0.2707
11.562771,0.1869
11.567178,-0.0333
11.568423,-0.038
11.571565,0.1702
11.57333,0.1223
11.576775,-0.0285
11.580216,0.0409
11.58131,0.3376
11.582416,0.2347
11.586757,-0.062
11.587795,-0.141
11.589803,0.1151
11.593373,0.1893
11.595409,0.005
11.598417,-0.0381
11.60074,0.2562
11.602621,0.3089
11.605081,0.0863
11.607485,-0.0573
11.612156,0.0959
11.612578,0.2514
11.615199,0.0241
11.617712,-0.1004
11.620239,0.0791
11.622066,0.2084
11.626758,0.0648
11.627322,-0.0788
11.630925,0.1174
11.631431,0.2873
11.634375,0.1366
11.635787,-0.074
11.640542,0.0193
11.641066,0.2753
11.644975,0.1246
11.647262,-0.1147
11.649863,-0.0453
11.650415,0.182
11.65427,0.1103
11.66262,-0.1291
11.663135,-0.0669
11.663489,0.1796
11.663784,0.2347
11.665716,0.0241
11.668015,0.0647
11.67019,0.2466
11.674128,0.1557
11.674508,-0.0717
11.677803,-0.1411
11.681406,0.1461
11.682195,0.2203
11.685292,-0.0262
11.688251,-0.0597
11.689584,0.1604
11.691944,0.2059
11.694702,-0.098
11.698341,-0.2152
11.701075,0.0217
11.704049,0.2275
11.704497,0.0839
11.708026,-0.0789
11.708635,0.0671
11.713489,0.2227
11.714083,0.0408
11.71902,-0.2176
11.72128,-0.0286
11.721815,0.2083
11.723969,0.0504
11.72844,-0.0836
11.729528,0.0575
11.730849,0.3878
11.733372,0.3016
11.737531,0.0408
11.7381,0.0144
11.742668,0.1796
11.744577,0.0767
11.745689,-0.2152
11.7485,-0.1219
11.751866,0.2538
11.754346,0.3208
11.756824,0.1246
11.765412,0.0528
11.766089,0.1987
11.766533,0.1294
11.766914,-0.1051
11.767307,-0.1387
11.771375,0.237
11.772039,0.4763
11.776532,0.3256
11.777091,0.1772
11.78397,0.2179
11.784299,0.1629
11.784541,-0.1864
11.787093,-0.3204
11.789839,-0.0429
11.792752,0.2946
11.795219,0.3017
11.796224,0.1677
11.799885,0.2275
11.800738,0.3185
11.804124,0.0362
11.805588,-0.2725
11.808458,-0.1266
11.811204,0.2013
11.814053,0.1869
11.815683,0.0409
11.819042,0.1414
11.820223,0.3041
11.824193,0.1558
11.82525,-0.1003
11.830239,-0.1577
11.830482,0.1773
11.832537,0.285
11.836203,0.0074
11.83909,-0.0261
11.840894,0.1605
11.844525,0.0625
11.844983,-0.2223
11.849736,-0.2486
11.850128,0.1462
11.853901,0.2946
11.854415,0.0864
11.859512,0.0313
11.86004,0.1725
11.861918,0.1725
11.864578,-0.0787
11.867907,-0.2462
11.869119,0.0338
11.871695,0.2636
11.878818,0.0937
11.87948,-0.0954
11.879903,0.0123
11.881459,0.1798
11.884376,-0.0403
11.887432,-0.1002
11.889548,0.1295
11.895784,0.4119
11.896254,0.2277
11.899871,-0.093
11.900152,-0.1026
11.901491,0.1009
11.904134,0.0459
11.907165,-0.0523
11.907804,0.132
11.916877,0.3856
11.917435,0.3808
11.917851,0.0051
11.918227,-0.1169
11.9214,0.0314
11.926162,0.0434
11.926801,-0.1002
11.928326,-0.0165
11.932892,0.2922
11.933465,0.419
11.936802,0.0768
11.944609,-0.1074
11.945216,0.0697
11.945627,0.1774
11.946034,0.0338
11.950459,0.0194
11.950986,0.261
11.952295,0.4046
11.961119,0.151
11.961747,-0.1218
11.962194,-0.0045
11.962647,0.1678
11.965219,0.0362
11.966932,-0.1002
11.968885,0.0697
11.974706,0.2922
11.975205,0.1247
11.979954,-0.0428
11.980404,0.0409
11.982209,0.273
11.983386,0.2084
11.988124,-0.0333
11.990598,0.0265
11.991021,0.2466
11.994886,0.1342
11.995262,-0.1171
11.998057,-0.0453
12.000836,0.2299
12.003391,0.3256
12.005153,0.0719
12.008057,-0.0071
12.010216,0.2083
12.012444,0.1772
12.014402,-0.086
12.016943,-0.1076
12.019829,0.2394
12.022534,0.359
12.024131,0.0432
12.026656,-0.0693
12.029526,0.1317
12.031554,0.237
12.033695,-0.0262
12.036498,-0.1793
12.038934,0.0911
12.041738,0.3591
12.043457,0.2059
12.046648,0.024
12.048903,0.0863
12.051126,0.261
12.053213,0.0648
12.055675,-0.1052
12.058115,0.1293
12.062393,0.3447
12.063254,0.2059
12.065767,-0.0143
12.06784,0.024
12.073261,0.2107
12.073574,0.1197
12.075492,-0.0598
12.080397,0.0216
12.080676,0.3374
12.082327,0.3662
12.085073,0.1197
12.089424,0.0048
12.089773,0.2393
12.092855,0.2226
12.094552,-0.0861
12.097283,-0.1029
12.099692,0.1675
12.102665,0.3614
12.104557,0.1699
12.106642,0.0957
12.109566,0.1986
12.112103,0.2848
12.114677,0.0575
12.1163,-0.0215
12.119062,0.2297
12.122478,0.3996
12.126258,0.1412
12.126507,0
12.131782,0.1627
12.132048,0.2704
12.133941,0.1316
12.13571,0.0287
12.138895,0.1795
12.143152,0.469
12.143435,0.39
12.148378,0.1938
12.148635,0.2249
12.150918,0.3589
12.152832,0.1603
12.156016,-0.1412
12.157963,-0.0479
12.160127,0.3541
12.16324,0.3996
12.167071,0.2297
12.167458,0.3349
12.169564,0.6245
12.173625,0.4833
12.176241,0.0622
12.177809,-0.0599
12.179827,0.1507
12.184019,0.2393
12.184284,0.1699
12.188176,0.1579
12.189874,0.5336
12.192319,0.7107
12.194581,0.3733
12.197208,0.1148
12.200069,0.1842
12.202564,0.28
12.204419,0.0335
12.208709,0.0335
12.209,0.3278
12.211558,0.5264
12.214253,0.2967
12.216818,0.0981
12.218407,0.2393
12.222455,0.3757
12.223165,0.2513
12.226773,-0.0311
12.228603,0.1124
12.233168,0.4522
12.233421,0.4211
12.236919,0.2033
12.23772,0.1531
12.240417,0.3732
12.243062,0.2943
12.245806,0.0287
12.247855,0.0837
12.250429,0.4474
12.252445,0.4809
12.257332,0.1985
12.257629,0.2105
12.260532,0.366
12.262105,0.3278
12.26471,0.0502
12.266938,-0.0479
12.271063,0.3564
12.272768,0.4809
12.275164,0.2512
12.277926,0.0454
12.283726,0.2799
12.284031,0.3565
12.285089,0.1579
12.287221,0.1675
12.289898,0.433
12.292618,0.5862
12.294246,0.335
12.296158,0.1746
12.300987,0.3015
12.30136,0.4498
12.303521,0.3469
12.307314,0.1842
12.309844,0.2847
12.313459,0.5192
12.314002,0.4235
12.316468,0.1675
12.319607,0.1148
12.321596,0.3134
12.329744,0.2752
12.33016,0.1364
12.33034,0.2321
12.330501,0.5312
12.333342,0.6053
12.336004,0.2703
12.338674,0.2225
12.342364,0.4761
12.343897,0.3876
12.345458,0.1531
12.346992,0.1507
12.349377,0.4402
12.353779,0.5049
12.355241,0.3421
12.35865,0.2871
12.360584,0.5551
12.364094,0.6747
12.364376,0.2919
12.367558,0.0191
12.368815,0.1746
12.374115,0.378
12.374404,0.2225
12.377253,0.2081
12.378574,0.5646
12.383798,0.768
12.386563,0.5096
12.387669,0.244
12.389234,0.287
12.392615,0.5383
12.393407,0.4115
12.395729,0.3062
12.397821,0.3995
12.40065,0.6771
12.403536,0.5646
12.406209,0.1889
12.40767,0.0956
12.410117,0.299
12.413998,0.4067
12.415713,0.3564
12.418859,0.4497
12.420553,0.768
12.423194,0.7273
12.425185,0.2846
12.427038,0.1554
12.430321,0.3301
12.431957,0.4115
12.436643,0.2511
12.437017,0.287
12.439475,0.6053
12.442001,0.7345
12.44427,0.4354
12.446785,0.1913
12.449108,0.3588
12.451528,0.488
12.454293,0.3947
12.456849,0.2846
12.459672,0.4426
12.462247,0.5933
12.464259,0.3708
12.466347,0.1076
12.468896,0.2631
12.471543,0.5455
12.477531,0.5311
12.477833,0.4402
12.480192,0.5263
12.480817,0.7417
12.483599,0.5909
12.487847,0.244
12.5012,0.2775
12.501546,0.5048
12.50211,0.4737
12.502905,0.1507
12.503553,0.1985
12.504174,0.5359
12.504851,0.6005
12.505586,0.4091
12.511295,0.4737
12.511651,0.78
12.513659,0.7489
12.514505,0.4689
12.517602,0.3062
12.519527,0.4354
12.522361,0.5287
12.52414,0.3134
12.526756,0.2655
12.529467,0.5527
12.53189,0.7728
12.533828,0.5311
12.536557,0.3804
12.539025,0.5192
12.542229,0.6915
12.543698,0.5288
12.54771,0.3349
12.550309,0.4426
12.551659,0.6436
12.553415,0.512
12.555998,0.1818
12.559139,0.3038
12.561008,0.6245
12.563257,0.6867
12.565808,0.5838
12.567938,0.6675
12.57053,0.7776
12.574389,0.4809
12.575717,0.0693
12.577467,0.0214
12.580645,0.4426
12.582722,0.689
12.585311,0.5694
12.587674,0.6244
12.590578,0.8469
12.601444,0.6914
12.601824,0.1793
12.602042,0.1315
12.602206,0.3468
12.602344,0.5191
12.608307,0.4617
12.608619,0.4952
12.611103,0.7297
12.611584,0.7464
12.614205,0.4282
12.616857,0.1722
12.618964,0.2894
12.62303,0.5335
12.624006,0.4402
12.626268,0.3708
12.630004,0.5287
12.631824,0.6747
12.633868,0.4856
12.635884,0.2535
12.639111,0.3421
12.641098,0.5742
12.643325,0.5263
12.647562,0.3875
12.648679,0.4808
12.651073,0.7488
12.653838,0.5837
12.656519,0.3181
12.658826,0.3588
12.660065,0.6196
12.66441,0.5933
12.665538,0.3014
12.667845,0.3492
12.670222,0.689
12.674912,0.7871
12.675311,0.5119
12.677698,0.4401
12.680071,0.6268
12.682098,0.5335
12.68547,0.2583
12.687946,0.2104
12.69039,0.5598
12.691904,0.7225
12.694402,0.6196
12.697858,0.5765
12.698975,0.7679
12.701565,0.8876
12.706069,0.5239
12.707769,0.2176
12.70941,0.3253
12.712032,0.5885
12.717455,0.4497
12.717735,0.3636
12.718776,0.622
12.721741,0.8445
12.724207,0.6627
12.726693,0.3947
12.729298,0.4473
12.731345,0.6316
12.733334,0.5431
12.735423,0.4282
12.737732,0.5335
12.740394,0.7656
12.743231,0.6125
12.745504,0.2559
12.747607,0.2559
12.750477,0.5789
12.753065,0.6244
12.757812,0.4832
12.758359,0.4569
12.761904,0.7177
12.7622,0.7464
12.76527,0.4306
12.767032,0.2487
12.770226,0.3636
12.77246,0.421
12.77526,0.3181
12.776897,0.378
12.779239,0.7082
12.782135,0.8398
12.785083,0.5981
12.787054,0.354
12.791686,0.488
12.801031,0.567
12.801257,0.4211
12.801424,0.2464
12.801601,0.3708
12.801747,0.646
12.804531,0.5144
12.806154,0.3134
12.808578,0.4809
12.811239,0.6962
12.814648,0.5168
12.816239,0.3612
12.818181,0.5096
12.820981,0.7512
12.823043,0.6723
12.825926,0.3636
12.828179,0.3803
12.83001,0.5694
12.833047,0.6053
12.835681,0.421
12.838714,0.4928
12.840378,0.7871
12.843859,0.7775
12.847526,0.4449
12.847874,0.2942
12.850109,0.5311
12.853146,0.5981
12.85879,0.5071
12.859267,0.3994
12.85957,0.5909
12.863941,0.7584
12.865434,0.4904
12.867969,0.4114
12.870096,0.6914
12.876164,0.8589
12.876734,0.6579
12.877108,0.3803
12.880627,0.4665
12.882632,0.6507
12.88427,0.5263
12.887781,0.4162
12.890927,0.634
12.891628,0.8398
12.896101,0.6675
12.90063,0.354
12.90111,0.3851
12.902327,0.5933
12.904213,0.4881
12.906849,0.3899
12.909388,0.5622
12.910766,0.8039
12.91734,0.7656
12.917867,0.5096
12.918291,0.4186
12.922834,0.6101
12.923411,0.6244
12.927392,0.3828
12.928932,0.3875
12.930375,0.6149
12.932507,0.622
12.936054,0.366
12.93853,0.3014
12.942499,0.5598
12.943129,0.7345
12.947009,0.5455
12.947779,0.4306
12.949953,0.5885
12.951843,0.6986
12.955268,0.4521
12.962564,0.3157
12.963118,0.5574
12.963498,0.7632
12.965441,0.5024
12.96769,0.2631
12.972817,0.4043
12.97334,0.6268
12.979278,0.6053
12.982255,0.5311
12.98266,0.6436
12.983036,0.8111
12.985714,0.5718
12.986251,0.2296
12.993518,0.2201
12.994023,0.5311
12.994288,0.5527
12.998511,0.4737
12.998886,0.622
13.001135,0.8398
13.004011,0.7536
13.007914,0.3947
13.008424,0.3564
13.015335,0.6124
13.015786,0.6005
13.016086,0.3325
13.01938,0.3779
13.01983,0.6483
13.025177,0.6819
13.025681,0.4856
13.027884,0.3899
13.030209,0.6268
13.032885,0.7656
13.034931,0.5765
13.037165,0.4138
13.039393,0.543
13.042516,0.7058
13.047957,0.5
13.048393,0.3684
13.049728,0.555
13.0523,0.7178
13.053936,0.5981
13.060334,0.433
13.061079,0.4737
13.061573,0.6914
13.064159,0.6029
13.067146,0.4521
13.06897,0.5191
13.071863,0.7513
13.074463,0.6675
13.076855,0.354
13.080787,0.2846
13.081678,0.6149
13.084162,0.6627
13.087889,0.5646
13.088322,0.6795
13.092239,0.7919
13.096837,0.6508
13.09734,0.3253
13.097701,0.153
13.101014,0.4904
13.103494,0.713
13.106008,0.6747
13.109903,0.6388
13.113224,0.756
13.113791,0.6795
13.116012,0.2679
13.117438,0.0597
13.12204,0.4187
